timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], clocks.current.graphics [MHz], utilization.memory [%], name
2024/05/07 20:59:18.469, 69, 195.21 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:18.471, 71, 171.30 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.474, 39, 4.39 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.477, 39, 5.46 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.581, 69, 187.01 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.585, 71, 181.70 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.587, 39, 4.38 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.591, 39, 5.58 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.694, 70, 194.36 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.697, 71, 169.89 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.699, 39, 4.29 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.703, 40, 5.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.806, 70, 184.43 W, 1905 MHz, 91 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.809, 71, 180.24 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.813, 39, 4.27 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.816, 39, 5.30 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.920, 69, 192.98 W, 1905 MHz, 91 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.924, 71, 173.90 W, 1890 MHz, 94 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:18.926, 39, 4.59 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:18.930, 40, 5.07 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.034, 70, 182.55 W, 1905 MHz, 90 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:19.038, 71, 173.29 W, 1890 MHz, 94 %, 6500 MHz, 1890 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:19.041, 39, 4.20 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.044, 40, 5.47 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.148, 70, 191.98 W, 1905 MHz, 90 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:19.150, 71, 175.43 W, 1890 MHz, 94 %, 6500 MHz, 1890 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:19.153, 39, 4.32 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.157, 39, 5.40 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.260, 70, 185.02 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:19.263, 71, 172.32 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:19.266, 39, 4.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.270, 40, 5.57 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.373, 69, 195.25 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:19.376, 71, 172.82 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:19.380, 39, 4.37 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.383, 40, 5.35 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.487, 70, 186.54 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:19.490, 71, 181.89 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:19.493, 39, 4.40 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.497, 39, 5.41 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.601, 70, 194.54 W, 1905 MHz, 91 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:19.604, 71, 172.01 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:19.606, 39, 4.38 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.610, 40, 5.66 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.713, 70, 186.88 W, 1905 MHz, 91 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:19.716, 71, 179.18 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:19.719, 39, 4.16 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.723, 39, 5.44 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.826, 69, 192.77 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:19.830, 71, 170.58 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:19.832, 39, 4.49 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.836, 40, 5.29 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.940, 70, 183.69 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:19.942, 72, 179.11 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:19.945, 39, 4.39 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:19.949, 39, 5.31 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.052, 70, 184.77 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:20.055, 71, 173.00 W, 1890 MHz, 92 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:20.058, 39, 4.54 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.062, 39, 5.40 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.166, 70, 190.22 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:20.172, 71, 174.81 W, 1890 MHz, 92 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:20.175, 39, 4.30 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.178, 39, 5.47 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.282, 69, 188.45 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:20.284, 71, 170.82 W, 1890 MHz, 94 %, 6500 MHz, 1890 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:20.287, 39, 4.52 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.290, 40, 5.41 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.394, 70, 186.42 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:20.397, 72, 182.71 W, 1890 MHz, 94 %, 6500 MHz, 1890 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:20.400, 39, 4.47 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.403, 40, 5.47 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.507, 70, 191.44 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:20.512, 72, 168.97 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:20.514, 39, 4.43 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.518, 40, 5.21 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.621, 70, 185.34 W, 1905 MHz, 91 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:20.624, 71, 180.43 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:20.628, 39, 4.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.632, 39, 5.79 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.736, 69, 195.41 W, 1905 MHz, 91 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:20.739, 71, 173.47 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:20.742, 39, 4.42 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.745, 40, 5.26 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.849, 70, 194.99 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:20.855, 72, 180.55 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:20.858, 39, 4.15 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.862, 40, 5.56 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.966, 70, 183.30 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:20.968, 72, 171.38 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:20.971, 39, 4.70 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:20.974, 40, 5.36 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.079, 70, 195.97 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.082, 72, 170.52 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.085, 39, 4.10 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.088, 39, 5.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.192, 70, 184.22 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.196, 71, 180.14 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.200, 39, 4.02 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.205, 40, 5.38 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.308, 70, 192.56 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.311, 72, 172.66 W, 1890 MHz, 92 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.314, 39, 4.34 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.317, 40, 5.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.421, 70, 187.45 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:21.423, 72, 174.18 W, 1890 MHz, 92 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.426, 39, 4.32 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.430, 39, 5.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.533, 70, 187.23 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 56 %, Quadro RTX 5000
2024/05/07 20:59:21.538, 72, 181.16 W, 1890 MHz, 93 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.540, 39, 4.48 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.545, 39, 5.43 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.648, 70, 195.10 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.651, 71, 169.99 W, 1890 MHz, 92 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.654, 39, 3.97 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.657, 40, 5.28 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.761, 70, 189.13 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.763, 72, 177.52 W, 1890 MHz, 92 %, 6500 MHz, 1890 MHz, 55 %, Quadro RTX 5000
2024/05/07 20:59:21.766, 39, 4.31 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.769, 39, 5.36 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.873, 70, 183.48 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:21.877, 71, 167.23 W, 1890 MHz, 89 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:21.880, 39, 4.03 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.883, 39, 5.28 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.987, 70, 188.66 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 54 %, Quadro RTX 5000
2024/05/07 20:59:21.990, 71, 165.77 W, 1890 MHz, 89 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:21.993, 39, 4.49 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:21.997, 39, 5.32 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.100, 70, 181.03 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.103, 72, 178.32 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.106, 39, 4.15 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.109, 40, 5.42 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.213, 70, 190.07 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.216, 71, 165.66 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.218, 39, 4.10 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.222, 39, 5.24 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.325, 70, 179.02 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.328, 71, 174.23 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.330, 39, 4.25 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.334, 39, 5.39 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.437, 70, 191.35 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.442, 72, 167.79 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.444, 39, 4.16 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.448, 39, 5.11 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.551, 70, 180.57 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.554, 71, 172.98 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.557, 39, 4.29 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.561, 39, 5.34 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.664, 70, 186.53 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:22.667, 71, 171.13 W, 1890 MHz, 89 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.669, 39, 4.16 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.673, 40, 5.31 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.776, 70, 184.16 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:22.779, 72, 171.75 W, 1890 MHz, 89 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.782, 39, 4.13 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.785, 40, 5.11 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.888, 70, 188.44 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:22.891, 71, 169.07 W, 1890 MHz, 87 %, 6500 MHz, 1890 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:22.896, 39, 4.21 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:22.900, 40, 5.30 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.003, 70, 182.49 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.006, 71, 174.24 W, 1890 MHz, 87 %, 6500 MHz, 1890 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.008, 39, 4.02 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.012, 40, 5.10 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.115, 70, 189.81 W, 1905 MHz, 92 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.118, 72, 165.19 W, 1890 MHz, 89 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:23.121, 39, 4.23 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.124, 40, 5.41 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.228, 70, 182.10 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:23.231, 71, 178.47 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:23.233, 39, 4.35 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.237, 39, 5.18 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.340, 70, 189.75 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:23.346, 71, 162.07 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:23.348, 39, 4.29 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.352, 39, 4.99 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.456, 70, 176.88 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.460, 72, 178.34 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:23.462, 39, 4.20 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.466, 39, 5.37 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.569, 70, 176.49 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.572, 71, 163.25 W, 1890 MHz, 88 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:23.575, 39, 4.44 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.578, 40, 5.40 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.682, 70, 190.07 W, 1905 MHz, 91 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.688, 71, 177.73 W, 1890 MHz, 87 %, 6500 MHz, 1890 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.691, 39, 4.20 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.694, 39, 5.36 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.797, 70, 182.08 W, 1905 MHz, 91 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.801, 72, 173.49 W, 1890 MHz, 87 %, 6500 MHz, 1890 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.803, 39, 4.35 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.807, 39, 5.16 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.910, 70, 185.39 W, 1905 MHz, 93 %, 6500 MHz, 1905 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.913, 71, 165.46 W, 1890 MHz, 87 %, 6500 MHz, 1890 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:23.916, 39, 4.50 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:23.919, 39, 5.35 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:24.023, 70, 182.76 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:24.027, 71, 177.45 W, 1890 MHz, 87 %, 6500 MHz, 1890 MHz, 52 %, Quadro RTX 5000
2024/05/07 20:59:24.029, 39, 4.50 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:24.033, 40, 5.17 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 20:59:24.137, 70, 187.68 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:24.140, 72, 165.53 W, 1890 MHz, 89 %, 6500 MHz, 1890 MHz, 53 %, Quadro RTX 5000
2024/05/07 20:59:24.143, 39, 4.30 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
